CardID,Date,Amount
C0100123447,2016/7/24,2.99
C0100123447,2016/1/6,29
C0100123447,2016/9/15,1.99
C0100124048,2016/10/18,3.99
C0100124048,2016/8/26,59
C0100124073,2016/7/1,2.99
C0100124073,2016/8/20,6.99
C0100124073,2016/9/4,5.99
C0100124073,2016/3/15,699
C0100124073,2016/7/11,2.49
C0100124073,2016/7/25,59.99
C0100124073,2016/3/15,699
C0100124073,2016/9/19,4.99
C0100124073,2016/8/7,29.99
C0100124073,2016/6/30,9.99
C0100124073,2016/8/29,9.99
C0100124073,2016/8/29,9.99
C0100124073,2016/9/6,3.99
C0100124073,2016/10/15,2.99
C0100124073,2016/9/6,3.99
C0100124073,2016/9/19,4.99
C0100124073,2016/9/4,5.99
C0100124073,2016/7/1,2.99
C0100124073,2016/7/11,2.49
C0100124073,2016/8/7,29.99
C0100124073,2016/9/24,6.99
C0100124073,2016/7/25,59.99
C0100124073,2016/10/15,2.99
C0100124073,2016/8/20,6.99
C0100124073,2016/9/24,6.99
C0100124073,2016/6/30,9.99
C0100124336,2016/12/29,189
C0100124336,2016/8/11,39.99
C0100124336,2016/6/17,99
C0100124336,2016/1/12,24.99
C0100124719,2016/8/31,29.99
C0100124719,2016/1/1,44.99
C0100124719,2016/10/3,149
C0100124719,2016/5/3,84
C0100124914,2016/3/18,99
C0100124914,2016/6/1,12.99
C0100124914,2016/5/13,119.99
C0100125071,2016/12/29,119.99
C0100125071,2016/8/21,59.99
C0100125071,2016/10/16,219
C0100125423,2016/6/30,49
C0100125423,2016/2/13,24.99
C0100125423,2016/6/8,99
C0100125853,2016/10/31,89
C0100125853,2016/11/18,129
C0100125930,2016/11/6,9.99
C0100125930,2016/5/27,1.49
C0100125930,2016/7/18,59
C0100125930,2016/9/21,2.49
C0100125930,2016/5/27,18.99
C0100126148,2016/12/11,24.99
C0100126148,2016/1/29,259
C0100126148,2016/8/23,169.99
C0100126148,2016/4/23,199
C0100126148,2016/2/28,299
C0100126148,2016/7/30,3.99
C0100126148,2016/9/27,449
C0100126391,2016/8/6,89
C0100126477,2016/10/5,7.49
C0100126477,2016/10/5,24.99
C0100126477,2016/12/27,1.49
C0100126477,2016/10/23,9.99
C0100126477,2016/11/15,5.99
C0100126477,2016/10/11,8.99
C0100126931,2016/3/21,79
C0100126931,2016/2/18,69
C0100126931,2016/1/20,89
C0100126931,2016/10/18,124
C0100127232,2016/6/21,279
C0100127259,2016/4/18,279
C0100127302,2016/8/22,349
C0100127302,2016/3/4,199
C0100127302,2016/4/20,14.99
C0100127302,2016/6/13,14.99
C0100127302,2016/5/23,2.99
C0100127302,2016/9/11,249
C0100127302,2016/6/6,4.99
C0100127302,2016/4/7,79.99
C0100127302,2016/10/14,199
C0100127302,2016/2/13,2.99
C0100127302,2016/4/22,6.99
C0100127302,2016/6/21,4.99
C0100127302,2016/1/13,6.99
C0100127302,2016/4/4,3.99
C0100127302,2016/2/7,3.99
C0100127302,2016/4/17,3.99
C0100127302,2016/4/28,3.49
C0100127302,2016/3/31,4.99
C0100127302,2016/1/24,5.99
C0100127302,2016/1/31,1.49
C0100127302,2016/3/21,49
C0100127302,2016/9/21,44.99
C0100127302,2016/6/4,14.99
C0100127302,2016/2/12,14.99
C0100127302,2016/7/22,49
C0100127302,2016/3/4,2.99
C0100127302,2016/5/23,7.49
C0100127302,2016/5/7,12.99
C0100127302,2016/1/13,5.99
C0100127416,2016/3/11,79
C0100127416,2016/4/6,149
C0100127416,2016/11/14,179
C0100127416,2016/6/7,99
C0100127761,2016/8/23,69
C0100127761,2016/1/23,279
C0100127761,2016/8/12,24.99
C0100127761,2016/7/6,49
C0100128436,2016/6/16,69
C0100128838,2016/11/6,1.49
C0100128838,2016/10/20,39.95
C0100128838,2016/10/30,24.99
C0100128838,2016/11/6,49
C0100128838,2016/12/5,9.99
C0100128838,2016/10/20,219
C0100128877,2016/12/13,129
C0100128877,2016/5/18,119
C0100129953,2016/5/18,29.99
C0100129953,2016/8/8,119.99
C0100129953,2016/5/18,19.99
C0100129953,2016/1/6,44.99
C0100130024,2016/6/25,89
C0100130024,2016/11/29,299
C0100130378,2016/5/26,149.99
C0100130378,2016/7/16,249
C0100130982,2016/5/23,24.99
C0100130982,2016/5/25,74
C0100130982,2016/10/22,99.99
C0100130982,2016/2/9,119
C0100131348,2016/3/24,124
C0100131348,2016/8/29,69
C0100131348,2016/3/4,24.99
C0100131384,2016/5/8,99.99
C0100131384,2016/12/8,129
C0100131384,2016/5/6,19.99
C0100131384,2016/8/2,249
C0100131384,2016/5/6,19.99
C0100131884,2016/12/5,279
C0100131884,2016/6/5,89
C0100131916,2016/1/30,69
C0100131916,2016/1/1,24.95
C0100131916,2016/7/27,349
C0100131999,2016/6/29,6.99
C0100131999,2016/2/18,299
C0100131999,2016/12/26,559
C0100131999,2016/2/11,79
C0100132070,2016/9/10,159
C0100132227,2016/6/30,109
C0100132227,2016/6/5,349
C0100132227,2016/12/17,109
C0100132313,2016/6/19,24.99
C0100132313,2016/1/25,4.99
C0100132560,2016/12/5,89
C0100132621,2016/10/15,3.99
C0100132621,2016/12/8,6.99
C0100132621,2016/5/29,4.99
C0100132621,2016/1/13,4.99
C0100132621,2016/4/2,14.99
C0100132621,2016/4/6,2.49
C0100132621,2016/4/4,2.49
C0100132621,2016/11/30,14.99
C0100132621,2016/7/20,8.49
C0100132621,2016/3/9,5.99
C0100132621,2016/2/25,12.99
C0100132621,2016/10/26,4.99
C0100132621,2016/8/13,349
C0100132621,2016/3/18,2.49
C0100132621,2016/3/2,29.99
C0100132621,2016/2/19,9.99
C0100132621,2016/7/25,9.99
C0100132621,2016/12/21,13.99
C0100132621,2016/7/29,12.49
C0100132621,2016/1/8,1.99
C0100132621,2016/6/21,89
C0100132621,2016/2/7,9.99
C0100132621,2016/12/2,1.99
C0100132621,2016/11/30,12.99
C0100132621,2016/5/21,229
C0100132621,2016/9/29,3.99
C0100132901,2016/3/22,15.99
C0100132901,2016/6/16,9.99
C0100132901,2016/3/22,239
C0100132978,2016/6/23,299
C0100132978,2016/8/9,139.99
C0100132978,2016/6/16,24.99
C0100132978,2016/12/18,169
C0100132978,2016/7/14,259
C0100132978,2016/7/1,49
C0100133007,2016/2/6,19.99
C0100133007,2016/6/16,5.99
C0100133007,2016/3/11,2.99
C0100133007,2016/3/24,5.99
C0100133007,2016/1/2,119
C0100133007,2016/2/16,79
C0100133007,2016/1/30,9.99
C0100133344,2016/8/1,1.99
C0100133344,2016/9/8,34.95
C0100133344,2016/5/16,159
C0100133390,2016/7/29,69
C0100133390,2016/7/2,14.99
C0100133390,2016/5/26,399
C0100133390,2016/12/23,59.99
C0100133390,2016/12/5,4.99
C0100133390,2016/3/2,1.99
C0100133390,2016/3/20,5.99
C0100133390,2016/11/19,4.99
C0100133390,2016/6/4,5.99
C0100133390,2016/7/10,2.99
C0100133390,2016/6/18,74
C0100133390,2016/9/9,139.99
C0100133390,2016/2/16,17.99
C0100133390,2016/6/29,9.99
C0100133390,2016/10/8,44.99
C0100133390,2016/4/24,2.99
C0100133390,2016/3/2,4.99
C0100133390,2016/8/16,2.99
C0100133390,2016/7/7,9.99
C0100133390,2016/11/18,2.99
C0100133390,2016/3/15,4.99
C0100133390,2016/10/23,5.99
C0100133390,2016/7/29,199
C0100133390,2016/8/18,2.99
C0100133390,2016/10/29,6.99
C0100133390,2016/3/29,59.99
C0100133390,2016/12/2,6.99
C0100133390,2016/9/22,5.49
C0100133449,2016/11/18,189
C0100133561,2016/5/31,94
C0100133561,2016/12/13,29.99
C0100133584,2016/11/1,124
C0100133584,2016/2/19,19.99
C0100133584,2016/3/22,69
C0100133869,2016/9/25,39.99
C0100133869,2016/5/29,349
C0100133869,2016/11/18,5.99
C0100133869,2016/7/18,74
C0100133975,2016/6/20,129
C0100134174,2016/4/5,299
C0100134174,2016/4/7,2.49
C0100134174,2016/3/28,6.99
C0100134174,2016/7/13,4.99
C0100134174,2016/3/3,59.99
C0100134174,2016/6/27,5.99
C0100134174,2016/2/10,1.99
C0100134174,2016/11/17,5.49
C0100134174,2016/1/25,6.99
C0100134174,2016/5/9,3.99
C0100134174,2016/6/14,2.99
C0100134174,2016/5/3,3.99
C0100134174,2016/8/7,3.99
C0100134174,2016/5/9,69
C0100134174,2016/6/13,6.99
C0100134174,2016/9/23,4.99
C0100134174,2016/7/22,26.99
C0100134174,2016/8/25,9.99
C0100134174,2016/2/23,9.99
C0100134174,2016/6/14,6.99
C0100134279,2016/11/20,639
C0100134404,2016/6/26,44
C0100134404,2016/2/21,229
C0100134404,2016/4/8,39
C0100134404,2016/3/5,129
C0100134480,2016/12/5,449
C0100134480,2016/5/14,94
C0100134659,2016/12/10,119
C0100134659,2016/6/14,24.95
C0100134659,2016/4/4,179
C0100134716,2016/3/28,79
C0100134716,2016/4/4,124
C0100134716,2016/10/28,129
C0100134815,2016/9/10,5.99
C0100134815,2016/9/7,14.99
C0100134815,2016/8/24,1.99
C0100134815,2016/11/6,3.99
C0100134815,2016/12/28,5.99
C0100134815,2016/7/30,4.99
C0100134815,2016/12/19,6.99
C0100135502,2016/6/29,399
C0100135502,2016/12/29,24.99
C0100135502,2016/2/10,349
C0100135502,2016/12/1,169
C0100136348,2016/9/15,2.99
C0100136348,2016/7/26,349
C0100136348,2016/1/21,19.99
C0100136348,2016/6/10,109
C0100136348,2016/8/27,149.99
C0100136527,2016/3/12,169
C0100136527,2016/7/24,124
C0100136527,2016/5/20,29.99
C0100136596,2016/8/2,129
C0100136596,2016/7/8,199
C0100136596,2016/6/19,199
C0100136612,2016/8/2,149.99
C0100136612,2016/1/14,64
C0100136612,2016/8/23,3.99
C0100136612,2016/8/23,3.99
C0100136612,2016/9/5,179
C0100136612,2016/1/14,64
C0100136612,2016/9/5,179
C0100136612,2016/8/2,149.99
C0100137022,2016/10/24,44
C0100137022,2016/6/2,4.99
C0100137022,2016/8/24,94
C0100137022,2016/8/9,279
C0100137022,2016/1/18,179
C0100137395,2016/8/8,299
C0100137395,2016/8/31,69.99
C0100137395,2016/4/26,49.99
C0100137395,2016/3/19,69.95
C0100137600,2016/10/27,119.99
C0100137960,2016/11/2,179
C0100137960,2016/2/24,229
C0100137960,2016/9/17,229
C0100138567,2016/4/16,179
C0100138567,2016/4/25,39
C0100138567,2016/8/28,399
C0100138868,2016/12/10,79
C0100138868,2016/10/24,9.99
C0100138868,2016/4/2,199
C0100138957,2016/8/11,2.99
C0100138957,2016/7/2,5.99
C0100138957,2016/9/2,149
C0100138957,2016/2/26,79.99
C0100138972,2016/1/26,349
C0100138972,2016/10/27,5.99
C0100138972,2016/8/11,17.99
C0100139277,2016/8/8,29.99
C0100139277,2016/6/25,124
C0100139277,2016/12/19,99
C0100139360,2016/4/22,4.99
C0100139360,2016/5/24,2.99
C0100139360,2016/9/7,39.95
C0100139360,2016/9/14,9.99
C0100139360,2016/4/8,9.99
C0100139360,2016/11/19,49
C0100139360,2016/1/2,99.99
C0100139360,2016/4/13,1.49
C0100139360,2016/7/2,1.49
C0100139360,2016/8/16,79
C0100139360,2016/4/24,5.99
C0100139360,2016/11/3,14.99
C0100139360,2016/7/12,6.99
C0100139360,2016/7/30,19.99
C0100139360,2016/1/28,3.99
C0100139360,2016/3/20,239
C0100139360,2016/9/11,399
C0100139360,2016/9/11,149.99
C0100139360,2016/7/11,5.99
C0100139360,2016/1/3,14.99
C0100139360,2016/10/8,12.99
C0100139360,2016/2/23,5.99
C0100139360,2016/8/29,5.49
C0100139360,2016/5/12,12.49
C0100139360,2016/4/15,4.99
C0100139360,2016/4/22,34.99
C0100139360,2016/12/11,4.99
C0100139360,2016/10/13,29.99
C0100139400,2016/2/12,1.49
C0100139400,2016/6/12,12.49
C0100139400,2016/3/20,16.99
C0100139400,2016/9/22,9.99
C0100139400,2016/3/3,2.99
C0100139400,2016/9/17,2.99
C0100139400,2016/5/26,26.99
C0100139400,2016/2/19,2.99
C0100139400,2016/6/9,9.99
C0100139400,2016/6/23,5.99
C0100139400,2016/8/8,189
C0100139400,2016/6/1,5.99
C0100139400,2016/4/10,8.99
C0100139400,2016/6/4,5.99
C0100139400,2016/9/28,3.99
C0100139400,2016/7/9,3.99
C0100139400,2016/9/12,5.99
C0100139400,2016/2/23,6.99
C0100139400,2016/9/6,17.99
C0100139400,2016/5/8,19.99
C0100139400,2016/7/14,169.99
C0100139400,2016/7/2,5.49
C0100139400,2016/6/20,12.99
C0100139400,2016/12/18,6.99
C0100139400,2016/1/14,4.99
C0100139400,2016/2/19,1.99
C0100139400,2016/6/14,6.99
C0100139400,2016/3/8,149.99
C0100139400,2016/6/18,4.99
C0100139484,2016/6/17,19.99
C0100139484,2016/6/28,69
C0100140015,2016/4/22,99.99
C0100140015,2016/9/11,44.99
C0100140015,2016/11/8,29.99
C0100140015,2016/9/4,89
C0100140196,2016/3/4,7.99
C0100140196,2016/1/24,49
C0100140196,2016/6/25,24.99
C0100140196,2016/3/24,19.99
C0100140196,2016/2/21,3.99
C0100140196,2016/2/22,99
C0100140196,2016/2/24,19.99
C0100140207,2016/2/27,6.99
C0100140207,2016/8/13,2.49
C0100140207,2016/8/12,99.99
C0100140207,2016/3/26,19.99
C0100141427,2016/5/25,179
C0100141427,2016/11/9,299
C0100141635,2016/4/29,69
C0100141719,2016/2/6,69
C0100141719,2016/9/4,349
C0100141793,2016/2/3,49.99
C0100141793,2016/11/17,8.99
C0100141793,2016/7/20,29.99
C0100141793,2016/7/8,1.99
C0100141793,2016/4/29,69
C0100141847,2016/11/26,79
C0100142087,2016/10/29,219
C0100142087,2016/3/31,129
C0100142120,2016/8/30,149.99
C0100142120,2016/5/9,199
C0100142192,2016/10/5,299
C0100142192,2016/10/20,329
C0100142422,2016/11/30,59.95
C0100142422,2016/3/12,69
C0100142422,2016/5/13,49
C0100142422,2016/9/29,179
C0100142472,2016/12/10,179
C0100142737,2016/7/20,9.99
C0100142737,2016/10/23,5.99
C0100142737,2016/10/5,19.99
C0100142737,2016/6/30,13.99
C0100142737,2016/1/17,14.99
C0100142737,2016/11/18,109
C0100142737,2016/4/4,69
C0100142737,2016/11/28,19.99
C0100142737,2016/1/25,8.49
C0100142737,2016/9/17,4.99
C0100142737,2016/9/17,19.99
C0100142737,2016/10/14,3.99
C0100142737,2016/10/23,3.99
C0100142737,2016/8/2,3.99
C0100142737,2016/9/23,3.99
C0100142737,2016/1/21,4.99
C0100142737,2016/9/4,3.99
C0100142737,2016/10/5,49
C0100142737,2016/4/25,12.99
C0100142737,2016/4/4,229
C0100142737,2016/5/17,299
C0100142737,2016/8/1,4.99
C0100142737,2016/10/22,4.99
C0100142737,2016/8/25,9.99
C0100142737,2016/9/18,9.99
C0100142737,2016/10/1,9.99
C0100142858,2016/1/7,59
C0100142858,2016/4/10,89
C0100142858,2016/8/2,259
C0100142858,2016/7/20,59
C0100142917,2016/10/13,29.99
C0100142917,2016/6/24,109
C0100142917,2016/12/14,129
C0100142917,2016/12/23,299
C0100142917,2016/2/28,19
C0100143421,2016/3/19,6.99
C0100143421,2016/5/23,79
C0100143421,2016/9/22,899
C0100143421,2016/9/28,69
C0100143466,2016/11/3,299
C0100144128,2016/11/8,99
C0100144128,2016/8/8,149
C0100144128,2016/5/19,99.99
C0100144374,2016/10/3,29
C0100144374,2016/5/25,219
C0100144374,2016/3/11,19.99
C0100144374,2016/12/1,14.99
C0100144374,2016/10/13,89
C0100144664,2016/12/12,69
C0100144664,2016/2/25,89
C0100144664,2016/10/1,49
C0100144664,2016/9/3,29.99
C0100144664,2016/12/9,2.99
C0100144664,2016/9/5,4.99
C0100144664,2016/11/7,24.99
C0100144664,2016/7/10,9.99
C0100144664,2016/11/29,84
C0100144664,2016/8/5,1.49
C0100144664,2016/7/12,3.99
C0100144664,2016/11/13,8.49
C0100144664,2016/11/11,14.99
C0100144664,2016/1/20,349
C0100144664,2016/10/26,14.99
C0100144664,2016/9/17,2.99
C0100144664,2016/12/5,4.99
C0100144664,2016/10/8,9.99
C0100144664,2016/12/15,2.49
C0100144664,2016/7/8,5.49
C0100144664,2016/12/1,5.99
C0100144664,2016/7/3,4.99
C0100144664,2016/12/11,139
C0100144664,2016/11/30,12.49
C0100144664,2016/9/19,1.99
C0100144664,2016/2/17,24.99
C0100144664,2016/12/3,2.99
C0100144664,2016/9/22,8.49
C0100144757,2016/9/28,109
C0100144757,2016/10/14,12.99
C0100144757,2016/8/2,29
C0100144757,2016/5/26,6.99
C0100144757,2016/3/8,1.99
C0100144757,2016/4/30,7.99
C0100144757,2016/9/5,8.99
C0100144757,2016/3/31,59
C0100144757,2016/3/24,299
C0100144757,2016/4/16,16.99
C0100144757,2016/8/10,159
C0100144757,2016/10/14,6.99
C0100144757,2016/6/29,4.99
C0100144757,2016/2/24,94
C0100144757,2016/9/19,9.99
C0100144757,2016/11/22,9.99
C0100144757,2016/1/1,9.99
C0100144757,2016/9/12,99
C0100144757,2016/9/24,3.99
C0100144757,2016/9/12,3.99
C0100144757,2016/9/12,3.99
C0100144757,2016/11/22,119.99
C0100144828,2016/5/27,179
C0100145568,2016/10/1,14.99
C0100145568,2016/10/1,12.99
C0100145568,2016/7/18,139
C0100145568,2016/5/5,74
C0100145568,2016/6/11,24.95
C0100145679,2016/10/29,219
C0100145679,2016/7/15,29
C0100145679,2016/1/8,89
C0100145679,2016/6/1,34.95
C0100146051,2016/6/13,89
C0100146278,2016/10/30,349
C0100146278,2016/2/28,159
C0100147099,2016/5/18,129
C0100147099,2016/11/18,549
C0100147200,2016/11/19,79
C0100147200,2016/11/13,99.99
C0100147200,2016/4/8,189
C0100147340,2016/3/14,119.99
C0100147340,2016/3/1,7.49
C0100147340,2016/11/28,9.99
C0100147340,2016/12/14,9.99
C0100147340,2016/12/10,129
C0100147759,2016/7/18,399
C0100147759,2016/3/18,124
C0100147759,2016/12/30,39.99
C0100147759,2016/7/10,39.95
C0100147759,2016/6/6,249
C0100147881,2016/6/23,79
C0100147881,2016/7/6,149
C0100147881,2016/2/23,12.99
C0100147881,2016/10/24,99
C0100148129,2016/8/7,13.99
C0100148129,2016/12/10,4.99
C0100148129,2016/11/26,1.99
C0100148129,2016/10/6,1.99
C0100148129,2016/7/24,9.99
C0100148129,2016/12/11,9.99
C0100148129,2016/9/17,9.99
C0100148129,2016/10/31,1.49
C0100148129,2016/9/2,5.99
C0100148129,2016/8/9,1.49
C0100148129,2016/10/12,8.99
C0100148129,2016/12/5,3.99
C0100148129,2016/12/8,3.99
C0100148129,2016/10/20,6.99
C0100148129,2016/10/18,2.99
C0100148129,2016/7/25,5.49
C0100148129,2016/10/31,3.99
C0100148129,2016/8/23,3.99
C0100148785,2016/4/18,69
C0100148878,2016/4/19,279
C0100149505,2016/3/22,349
C0100149505,2016/10/17,349
C0100149505,2016/8/16,399
C0100149639,2016/11/27,84
C0100149639,2016/10/10,69
C0100149639,2016/9/8,19.99
C0100149639,2016/4/10,499
C0100149639,2016/12/8,219
C0100149670,2016/3/21,59
C0100149670,2016/5/4,4.99
C0100149670,2016/6/24,259
C0100149670,2016/3/21,18.99
C0100149670,2016/3/22,29
C0100149670,2016/3/25,5.99
C0100149670,2016/5/4,29.99
C0100149670,2016/6/11,5.99
C0100149670,2016/1/28,24.99
C0100149670,2016/2/26,5.49
C0100149670,2016/5/22,9.99
C0100149670,2016/5/31,6.99
C0100149670,2016/2/3,6.99
C0100149670,2016/5/30,18.99
C0100150185,2016/6/17,199
C0100150185,2016/9/2,69
C0100150185,2016/10/23,24.99
C0100150239,2016/9/17,249
C0100150239,2016/6/12,79
C0100150239,2016/10/17,299
C0100150239,2016/2/5,39.99
C0100150239,2016/3/16,69
C0100150286,2016/5/15,149.99
C0100150286,2016/8/8,79
C0100150286,2016/7/10,59
C0100150286,2016/8/8,169.99
C0100150537,2016/11/2,9.99
C0100150537,2016/10/29,449
C0100150950,2016/11/13,9.99
C0100150950,2016/7/16,9.99
C0100150950,2016/9/13,49
C0100150950,2016/12/3,1.99
C0100150950,2016/12/11,1.99
C0100150950,2016/12/29,8.99
C0100150950,2016/11/12,4.99
C0100150950,2016/8/16,219
C0100150950,2016/6/2,24.99
C0100150950,2016/10/31,5.49
C0100150950,2016/11/8,29.99
C0100150950,2016/12/8,2.49
C0100150950,2016/11/13,2.49
C0100150950,2016/7/14,2.49
C0100150950,2016/8/3,12.99
C0100150950,2016/12/17,3.99
C0100150950,2016/7/29,739
C0100150950,2016/7/24,3.99
C0100150950,2016/8/3,3.99
C0100150950,2016/7/23,599
C0100150950,2016/4/29,29
C0100150950,2016/10/1,9.99
C0100150950,2016/4/29,94
C0100151175,2016/3/4,199
C0100151449,2016/6/7,189
C0100151449,2016/9/9,149
C0100151615,2016/1/21,29.99
C0100151615,2016/4/28,39.95
C0100151615,2016/11/13,219
C0100151615,2016/8/5,2.99
C0100151786,2016/4/29,24.95
C0100151786,2016/11/21,349
C0100151786,2016/1/6,129
C0100151835,2016/12/10,59
C0100151835,2016/2/13,49.99
C0100151835,2016/7/4,69.99
C0100151976,2016/12/1,109
C0100151976,2016/6/17,69.99
C0100152215,2016/12/21,349
C0100152580,2016/8/21,59
C0100152580,2016/6/4,19.99
C0100153371,2016/4/29,39
C0100153371,2016/7/24,299
C0100153371,2016/1/23,69
C0100153371,2016/5/5,9.99
C0100153570,2016/10/27,2.49
C0100153570,2016/9/30,2.99
C0100153570,2016/12/18,3.99
C0100153570,2016/11/21,9.99
C0100153570,2016/11/19,9.99
C0100153570,2016/10/14,8.99
C0100153570,2016/10/1,2.49
C0100153570,2016/12/15,3.99
C0100153570,2016/11/30,5.99
C0100153570,2016/12/18,9.99
C0100153570,2016/9/1,6.99
C0100153570,2016/11/26,99
C0100153570,2016/11/5,5.99
C0100153570,2016/8/27,4.99
C0100153570,2016/11/1,12.99
C0100153570,2016/12/4,14.99
C0100153687,2016/10/6,59.99
C0100153687,2016/1/21,5.99
C0100153687,2016/11/11,29.99
C0100153687,2016/7/7,59.99
C0100153687,2016/6/17,54
C0100153750,2016/3/28,59.99
C0100154455,2016/4/1,69
C0100154614,2016/7/18,9.99
C0100154614,2016/10/6,14.99
C0100154614,2016/10/20,3.99
C0100154614,2016/9/8,8.99
C0100154614,2016/10/1,9.99
C0100154614,2016/1/24,12.99
C0100154614,2016/12/23,2.49
C0100154614,2016/8/17,219
C0100154614,2016/6/27,449
C0100154614,2016/10/28,159
C0100154614,2016/5/28,29.99
C0100154614,2016/7/16,39.99
C0100154614,2016/7/15,14.99
C0100154629,2016/2/23,4.99
C0100154629,2016/12/17,219
C0100154629,2016/2/19,3.99
C0100154629,2016/6/27,3.99
C0100154629,2016/7/1,29.99
C0100154629,2016/4/25,5.99
C0100154629,2016/2/10,5.99
C0100154629,2016/12/30,59
C0100154629,2016/6/1,299
C0100154629,2016/5/12,39.95
C0100154658,2016/6/29,299
C0100154658,2016/12/30,129
C0100154713,2016/2/21,139
C0100154713,2016/7/28,269
C0100155093,2016/10/29,229
C0100155093,2016/10/5,109
C0100155093,2016/6/9,119
C0100155224,2016/3/7,69
C0100155224,2016/10/25,699
C0100155224,2016/5/23,259
C0100155375,2016/9/13,34.99
C0100155375,2016/9/19,119
C0100155375,2016/4/14,199
C0100155375,2016/1/26,89
C0100155803,2016/9/26,2.99
C0100155803,2016/6/5,8.99
C0100155803,2016/2/5,109
C0100155803,2016/1/27,74
C0100155803,2016/7/21,239
C0100155803,2016/10/5,149
C0100155907,2016/11/8,119
C0100155907,2016/6/18,94
C0100156038,2016/12/29,189
C0100156038,2016/6/25,129
C0100156309,2016/8/24,12.49
C0100156309,2016/12/10,8.99
C0100156309,2016/11/8,1.49
C0100156309,2016/12/12,4.99
C0100156309,2016/8/9,34.99
C0100156309,2016/7/14,5.49
C0100156309,2016/7/6,13.99
C0100156309,2016/10/26,5.99
C0100156309,2016/9/27,12.99
C0100156309,2016/3/9,24.99
C0100156309,2016/11/7,3.99
C0100156309,2016/11/16,24.99
C0100156309,2016/7/26,26.99
C0100156309,2016/7/11,219
C0100156309,2016/3/7,299
C0100156309,2016/4/1,129
C0100156309,2016/4/19,29.99
C0100156309,2016/9/13,69
C0100156309,2016/7/10,2.49
C0100156309,2016/11/29,3.99
C0100156309,2016/8/31,6.99
C0100156309,2016/8/24,14.99
C0100156309,2016/12/12,3.99
C0100156309,2016/12/3,3.99
C0100156309,2016/9/12,6.99
C0100156309,2016/7/10,1.99
C0100156309,2016/9/30,49
C0100156309,2016/8/4,39.95
C0100156449,2016/7/12,109
C0100156449,2016/5/23,89
C0100156449,2016/8/19,49.99
C0100156741,2016/4/24,19.99
C0100156741,2016/5/23,69
C0100156741,2016/12/24,199
C0100156934,2016/4/7,24.99
C0100156934,2016/6/11,129
C0100156934,2016/12/7,59.95
C0100156934,2016/6/30,39.95
C0100156970,2016/7/5,219
C0100156970,2016/5/16,34
C0100156970,2016/3/31,139.99
C0100156970,2016/6/11,94
C0100157320,2016/3/17,149.99
C0100157320,2016/5/20,39.95
C0100157320,2016/6/13,19.99
C0100157320,2016/8/5,24.99
C0100157320,2016/9/15,89
C0100157320,2016/10/6,199.99
C0100157320,2016/1/25,449
C0100157391,2016/6/24,699
C0100157391,2016/12/24,79
C0100157885,2016/6/26,124
C0100157975,2016/11/14,3.99
C0100157975,2016/2/26,12.99
C0100157975,2016/4/24,3.99
C0100157975,2016/4/14,1.99
C0100157975,2016/9/14,1049
C0100157975,2016/9/14,39.95
C0100157975,2016/7/4,3.99
C0100157975,2016/5/22,12.49
C0100157975,2016/11/5,1.99
C0100157975,2016/2/12,59.99
C0100157975,2016/7/10,13.99
C0100157975,2016/4/25,1.99
C0100157975,2016/2/12,5.99
C0100157975,2016/4/7,14.99
C0100157975,2016/9/14,149
C0100157975,2016/4/25,4.99
C0100157975,2016/6/9,899
C0100157975,2016/1/31,5.99
C0100157975,2016/8/24,24.99
C0100157975,2016/10/14,3.99
C0100157975,2016/4/14,19.99
C0100157975,2016/5/22,4.99
C0100157975,2016/9/28,5.99
C0100157975,2016/5/16,3.99
C0100157975,2016/5/31,34.95
C0100157975,2016/6/18,6.99
C0100157975,2016/4/6,99
C0100157975,2016/5/5,12.49
C0100157975,2016/11/26,79
C0100158058,2016/1/9,5.49
C0100158058,2016/2/18,6.99
C0100158058,2016/6/5,29.99
C0100158058,2016/4/29,94
C0100158058,2016/1/20,12.49
C0100158058,2016/3/16,12.49
C0100158058,2016/1/3,5.99
C0100158058,2016/6/25,14.99
C0100158058,2016/5/27,109
C0100158058,2016/3/2,24.95
C0100158058,2016/2/2,2.49
C0100158058,2016/2/2,2.49
C0100158058,2016/3/12,4.99
C0100158058,2016/1/20,2.99
C0100158058,2016/2/9,119
C0100158058,2016/4/29,4.99
C0100158058,2016/1/9,4.99
